datetime,LINK_ID,ROAD_ROUTE_ID,SECTN_CAR_CNT,TR_VOL_5MN,SM_TR_VOL_5MN,MD_TR_VOL_5MN,LG_TR_VOL_5MN,TR_VOL_15MN,SM_TR_VOL_15MN,MD_TR_VOL_15MN,LG_TR_VOL_15MN,TR_VOL_YMDH,SM_TR_VOL_YMDH,MD_TR_VOL_YMDH,LG_TR_VOL_YMDH
202111010405,1860217400,AD2500001044,0,7,3,1,3,,,,,,,,
202111010410,1860217400,AD2500001044,0,9,3,0,6,,,,,,,,
202111010415,1860217400,AD2500001044,0,8,3,0,5,25,4,7,14,,,,
202111010420,1860217400,AD2500001044,0,7,0,2,5,,,,,,,,
202111010425,1860217400,AD2500001044,0,10,1,5,4,,,,,,,,
202111010430,1860217400,AD2500001044,2,7,0,2,5,32,8,5,19,,,,
202111010435,1860217400,AD2500001044,0,17,5,2,10,,,,,,,,
202111010440,1860217400,AD2500001044,4,8,3,1,4,,,,,,,,
202111010445,1860217400,AD2500001044,2,9,3,1,5,24,8,7,9,,,,
202111010450,1860217400,AD2500001044,5,9,2,4,3,,,,,,,,
202111010455,1860217400,AD2500001044,2,6,3,2,1,,,,,,,,
202111010500,1860217400,AD2500001044,4,5,2,2,1,22,10,6,6,136,41,29,66
202111010505,1860217400,AD2500001044,4,7,4,2,1,,,,,,,,
202111010510,1860217400,AD2500001044,0,10,4,2,4,,,,,,,,
202111010515,1860217400,AD2500001044,4,6,1,0,5,33,8,3,22,,,,
202111010520,1860217400,AD2500001044,0,14,2,2,10,,,,,,,,
202111010525,1860217400,AD2500001044,0,13,5,1,7,,,,,,,,
202111010530,1860217400,AD2500001044,2,19,7,5,7,36,12,9,15,,,,
202111010535,1860217400,AD2500001044,5,9,3,1,5,,,,,,,,
202111010540,1860217400,AD2500001044,5,8,2,3,3,,,,,,,,
202111010545,1860217400,AD2500001044,9,15,1,4,10,45,11,11,23,,,,
202111010550,1860217400,AD2500001044,4,16,6,3,7,,,,,,,,
202111010555,1860217400,AD2500001044,5,14,4,4,6,,,,,,,,
202111010600,1860217400,AD2500001044,7,23,4,8,11,64,14,19,31,346,83,77,186
202111010605,1860217400,AD2500001044,21,31,7,8,16,,,,,,,,
202111010610,1860217400,AD2500001044,3,10,3,3,4,,,,,,,,
202111010615,1860217400,AD2500001044,9,30,5,7,18,82,16,13,53,,,,
202111010620,1860217400,AD2500001044,22,28,7,2,19,,,,,,,,
202111010625,1860217400,AD2500001044,6,24,4,4,16,,,,,,,,
202111010630,1860217400,AD2500001044,10,39,12,11,16,96,31,19,46,,,,
202111010635,1860217400,AD2500001044,9,30,9,3,18,,,,,,,,
202111010640,1860217400,AD2500001044,0,27,10,5,12,,,,,,,,
202111010645,1860217400,AD2500001044,14,44,9,16,19,104,22,26,56,,,,
202111010650,1860217400,AD2500001044,14,40,8,8,24,,,,,,,,
202111010655,1860217400,AD2500001044,21,20,5,2,13,,,,,,,,
202111010700,1860217400,AD2500001044,25,34,10,8,16,102,42,20,40,398,252,85,61
202111010705,1860217400,AD2500001044,10,41,18,6,17,,,,,,,,
202111010710,1860217400,AD2500001044,19,27,14,6,7,,,,,,,,
202111010715,1860217400,AD2500001044,30,43,30,7,6,90,65,16,9,,,,
202111010720,1860217400,AD2500001044,46,30,24,3,3,,,,,,,,
202111010725,1860217400,AD2500001044,24,17,11,6,0,,,,,,,,
202111010730,1860217400,AD2500001044,68,45,28,16,1,105,72,29,4,,,,
202111010735,1860217400,AD2500001044,89,41,32,8,1,,,,,,,,
202111010740,1860217400,AD2500001044,32,19,12,5,2,,,,,,,,
202111010745,1860217400,AD2500001044,20,33,22,9,2,101,73,20,8,,,,
202111010750,1860217400,AD2500001044,59,39,30,6,3,,,,,,,,
202111010755,1860217400,AD2500001044,40,29,21,5,3,,,,,,,,
202111010800,1860217400,AD2500001044,63,38,30,5,3,110,77,26,7,586,446,102,38
202111010805,1860217400,AD2500001044,84,40,26,13,1,,,,,,,,
202111010810,1860217400,AD2500001044,62,32,21,8,3,,,,,,,,
202111010815,1860217400,AD2500001044,90,54,38,10,6,143,108,26,9,,,,
202111010820,1860217400,AD2500001044,65,58,48,7,3,,,,,,,,
202111010825,1860217400,AD2500001044,27,31,22,9,0,,,,,,,,
202111010830,1860217400,AD2500001044,43,62,48,9,5,166,132,24,10,,,,
202111010835,1860217400,AD2500001044,62,62,51,7,4,,,,,,,,
202111010840,1860217400,AD2500001044,38,42,33,8,1,,,,,,,,
202111010845,1860217400,AD2500001044,58,66,46,16,4,167,129,26,12,,,,
202111010850,1860217400,AD2500001044,65,68,61,5,2,,,,,,,,
202111010855,1860217400,AD2500001044,43,33,22,5,6,,,,,,,,
202111010900,1860217400,AD2500001044,14,52,39,10,3,130,95,30,5,551,392,126,33
202111010905,1860217400,AD2500001044,32,44,35,9,0,,,,,,,,
202111010910,1860217400,AD2500001044,23,34,21,11,2,,,,,,,,
202111010915,1860217400,AD2500001044,53,54,41,7,6,142,105,26,11,,,,
202111010920,1860217400,AD2500001044,77,53,37,11,5,,,,,,,,
202111010925,1860217400,AD2500001044,30,35,27,8,0,,,,,,,,
202111010930,1860217400,AD2500001044,21,49,32,14,3,140,95,33,12,,,,
202111010935,1860217400,AD2500001044,15,59,40,12,7,,,,,,,,
202111010940,1860217400,AD2500001044,24,32,23,7,2,,,,,,,,
202111010945,1860217400,AD2500001044,17,59,44,15,0,139,97,37,5,,,,
202111010950,1860217400,AD2500001044,41,49,31,13,5,,,,,,,,
202111010955,1860217400,AD2500001044,30,31,22,9,0,,,,,,,,
202111011000,1860217400,AD2500001044,21,47,38,8,1,147,113,26,8,655,567,74,14
202111011005,1860217400,AD2500001044,29,63,47,14,2,,,,,,,,
202111011010,1860217400,AD2500001044,15,37,28,4,5,,,,,,,,
202111011015,1860217400,AD2500001044,22,57,41,16,0,150,107,38,5,,,,
202111011020,1860217400,AD2500001044,27,59,37,18,4,,,,,,,,
202111011025,1860217400,AD2500001044,20,34,29,4,1,,,,,,,,
202111011030,1860217400,AD2500001044,17,39,28,10,1,170,159,10,1,,,,
202111011035,1860217400,AD2500001044,27,71,71,0,0,,,,,,,,
202111011040,1860217400,AD2500001044,20,60,60,0,0,,,,,,,,
202111011045,1860217400,AD2500001044,14,75,75,0,0,188,188,0,0,,,,
202111011050,1860217400,AD2500001044,18,81,81,0,0,,,,,,,,
202111011055,1860217400,AD2500001044,16,32,32,0,0,,,,,,,,
202111011100,1860217400,AD2500001044,16,57,57,0,0,164,164,0,0,681,681,0,0
202111011105,1860217400,AD2500001044,18,59,59,0,0,,,,,,,,
202111011110,1860217400,AD2500001044,17,48,48,0,0,,,,,,,,
202111011115,1860217400,AD2500001044,22,65,65,0,0,172,172,0,0,,,,
202111011120,1860217400,AD2500001044,16,60,60,0,0,,,,,,,,
202111011125,1860217400,AD2500001044,12,47,47,0,0,,,,,,,,
202111011130,1860217400,AD2500001044,20,57,57,0,0,150,150,0,0,,,,
202111011135,1860217400,AD2500001044,22,58,58,0,0,,,,,,,,
202111011140,1860217400,AD2500001044,11,35,35,0,0,,,,,,,,
202111011145,1860217400,AD2500001044,24,74,74,0,0,195,195,0,0,,,,
202111011150,1860217400,AD2500001044,20,77,77,0,0,,,,,,,,
202111011155,1860217400,AD2500001044,4,44,44,0,0,,,,,,,,
202111011200,1860217400,AD2500001044,22,63,63,0,0,183,183,0,0,730,730,0,0
202111011205,1860217400,AD2500001044,24,78,78,0,0,,,,,,,,
202111011210,1860217400,AD2500001044,16,42,42,0,0,,,,,,,,
202111011215,1860217400,AD2500001044,11,72,72,0,0,173,173,0,0,,,,
202111011220,1860217400,AD2500001044,21,63,63,0,0,,,,,,,,
202111011225,1860217400,AD2500001044,16,38,38,0,0,,,,,,,,
202111011230,1860217400,AD2500001044,26,78,78,0,0,188,188,0,0,,,,
202111011235,1860217400,AD2500001044,28,68,68,0,0,,,,,,,,
202111011240,1860217400,AD2500001044,18,42,42,0,0,,,,,,,,
202111011245,1860217400,AD2500001044,19,69,69,0,0,186,186,0,0,,,,
202111011250,1860217400,AD2500001044,34,69,69,0,0,,,,,,,,
202111011255,1860217400,AD2500001044,17,48,48,0,0,,,,,,,,
202111011300,1860217400,AD2500001044,23,97,97,0,0,225,225,0,0,776,776,0,0
202111011305,1860217400,AD2500001044,25,83,83,0,0,,,,,,,,
202111011310,1860217400,AD2500001044,11,45,45,0,0,,,,,,,,
202111011315,1860217400,AD2500001044,20,46,46,0,0,144,144,0,0,,,,
202111011320,1860217400,AD2500001044,27,64,64,0,0,,,,,,,,
202111011325,1860217400,AD2500001044,9,34,34,0,0,,,,,,,,
202111011330,1860217400,AD2500001044,17,69,69,0,0,194,194,0,0,,,,
202111011335,1860217400,AD2500001044,11,82,82,0,0,,,,,,,,
202111011340,1860217400,AD2500001044,15,43,43,0,0,,,,,,,,
202111011345,1860217400,AD2500001044,28,85,85,0,0,213,213,0,0,,,,
202111011350,1860217400,AD2500001044,21,82,82,0,0,,,,,,,,
202111011355,1860217400,AD2500001044,14,46,46,0,0,,,,,,,,
202111011400,1860217400,AD2500001044,15,72,72,0,0,191,191,0,0,726,726,0,0
202111011405,1860217400,AD2500001044,28,63,63,0,0,,,,,,,,
202111011410,1860217400,AD2500001044,18,56,56,0,0,,,,,,,,
202111011415,1860217400,AD2500001044,24,72,72,0,0,168,168,0,0,,,,
202111011420,1860217400,AD2500001044,35,60,60,0,0,,,,,,,,
202111011425,1860217400,AD2500001044,14,36,36,0,0,,,,,,,,
202111011430,1860217400,AD2500001044,0,63,63,0,0,172,172,0,0,,,,
202111011435,1860217400,AD2500001044,29,67,67,0,0,,,,,,,,
202111011440,1860217400,AD2500001044,14,42,42,0,0,,,,,,,,
202111011445,1860217400,AD2500001044,0,94,94,0,0,195,195,0,0,,,,
202111011450,1860217400,AD2500001044,26,56,56,0,0,,,,,,,,
202111011455,1860217400,AD2500001044,13,45,45,0,0,,,,,,,,
202111011500,1860217400,AD2500001044,18,89,89,0,0,200,200,0,0,839,839,0,0
202111011505,1860217400,AD2500001044,9,69,69,0,0,,,,,,,,
202111011510,1860217400,AD2500001044,18,42,42,0,0,,,,,,,,
202111011515,1860217400,AD2500001044,25,90,90,0,0,200,200,0,0,,,,
202111011520,1860217400,AD2500001044,14,71,71,0,0,,,,,,,,
202111011525,1860217400,AD2500001044,9,39,39,0,0,,,,,,,,
202111011530,1860217400,AD2500001044,22,84,84,0,0,218,218,0,0,,,,
202111011535,1860217400,AD2500001044,22,68,68,0,0,,,,,,,,
202111011540,1860217400,AD2500001044,23,66,66,0,0,,,,,,,,
202111011545,1860217400,AD2500001044,14,88,88,0,0,221,221,0,0,,,,
202111011550,1860217400,AD2500001044,22,85,85,0,0,,,,,,,,
202111011555,1860217400,AD2500001044,24,48,48,0,0,,,,,,,,
202111011600,1860217400,AD2500001044,15,97,97,0,0,246,246,0,0,981,981,0,0
202111011605,1860217400,AD2500001044,19,88,88,0,0,,,,,,,,
202111011610,1860217400,AD2500001044,18,61,61,0,0,,,,,,,,
202111011615,1860217400,AD2500001044,25,94,94,0,0,221,221,0,0,,,,
202111011620,1860217400,AD2500001044,29,66,66,0,0,,,,,,,,
202111011625,1860217400,AD2500001044,21,61,61,0,0,,,,,,,,
202111011630,1860217400,AD2500001044,38,81,81,0,0,245,245,0,0,,,,
202111011635,1860217400,AD2500001044,15,102,102,0,0,,,,,,,,
202111011640,1860217400,AD2500001044,22,62,62,0,0,,,,,,,,
202111011645,1860217400,AD2500001044,26,107,107,0,0,269,269,0,0,,,,
202111011650,1860217400,AD2500001044,23,92,92,0,0,,,,,,,,
202111011655,1860217400,AD2500001044,16,70,70,0,0,,,,,,,,
202111011700,1860217400,AD2500001044,18,86,86,0,0,237,237,0,0,1117,1117,0,0
202111011705,1860217400,AD2500001044,33,82,82,0,0,,,,,,,,
202111011710,1860217400,AD2500001044,24,69,69,0,0,,,,,,,,
202111011715,1860217400,AD2500001044,21,94,94,0,0,265,265,0,0,,,,
202111011720,1860217400,AD2500001044,27,96,96,0,0,,,,,,,,
202111011725,1860217400,AD2500001044,11,75,75,0,0,,,,,,,,
202111011730,1860217400,AD2500001044,29,126,126,0,0,300,300,0,0,,,,
202111011735,1860217400,AD2500001044,18,104,104,0,0,,,,,,,,
202111011740,1860217400,AD2500001044,12,70,70,0,0,,,,,,,,
202111011745,1860217400,AD2500001044,45,135,135,0,0,315,315,0,0,,,,
202111011750,1860217400,AD2500001044,26,101,101,0,0,,,,,,,,
202111011755,1860217400,AD2500001044,9,79,79,0,0,,,,,,,,
202111011800,1860217400,AD2500001044,32,132,132,0,0,357,357,0,0,1318,1318,0,0
202111011805,1860217400,AD2500001044,32,115,115,0,0,,,,,,,,
202111011810,1860217400,AD2500001044,12,110,110,0,0,,,,,,,,
202111011815,1860217400,AD2500001044,33,146,146,0,0,353,353,0,0,,,,
202111011820,1860217400,AD2500001044,28,119,119,0,0,,,,,,,,
202111011825,1860217400,AD2500001044,22,88,88,0,0,,,,,,,,
202111011830,1860217400,AD2500001044,20,122,122,0,0,297,297,0,0,,,,
202111011835,1860217400,AD2500001044,25,97,97,0,0,,,,,,,,
202111011840,1860217400,AD2500001044,28,78,78,0,0,,,,,,,,
202111011845,1860217400,AD2500001044,22,133,133,0,0,311,311,0,0,,,,
202111011850,1860217400,AD2500001044,24,99,99,0,0,,,,,,,,
202111011855,1860217400,AD2500001044,12,79,79,0,0,,,,,,,,
202111011900,1860217400,AD2500001044,32,115,115,0,0,287,287,0,0,1084,891,78,115
202111011905,1860217400,AD2500001044,20,101,101,0,0,,,,,,,,
202111011910,1860217400,AD2500001044,9,71,71,0,0,,,,,,,,
202111011915,1860217400,AD2500001044,32,113,113,0,0,269,269,0,0,,,,
202111011920,1860217400,AD2500001044,20,89,89,0,0,,,,,,,,
202111011925,1860217400,AD2500001044,11,67,67,0,0,,,,,,,,
202111011930,1860217400,AD2500001044,31,83,83,0,0,241,208,9,24,,,,
202111011935,1860217400,AD2500001044,20,77,77,0,0,,,,,,,,
202111011940,1860217400,AD2500001044,12,81,48,9,24,,,,,,,,
202111011945,1860217400,AD2500001044,15,107,52,26,29,287,127,69,91,,,,
202111011950,1860217400,AD2500001044,9,101,37,26,38,,,,,,,,
202111011955,1860217400,AD2500001044,18,79,38,17,24,,,,,,,,
202111012000,1860217400,AD2500001044,13,89,40,19,30,233,97,54,82,870,399,181,290
202111012005,1860217400,AD2500001044,12,71,30,13,28,,,,,,,,
202111012010,1860217400,AD2500001044,10,73,27,22,24,,,,,,,,
202111012015,1860217400,AD2500001044,12,73,40,10,23,204,99,35,70,,,,
202111012020,1860217400,AD2500001044,9,69,30,13,26,,,,,,,,
202111012025,1860217400,AD2500001044,9,62,29,12,21,,,,,,,,
202111012030,1860217400,AD2500001044,15,76,34,19,23,222,110,47,65,,,,
202111012035,1860217400,AD2500001044,6,90,49,15,26,,,,,,,,
202111012040,1860217400,AD2500001044,9,56,27,13,16,,,,,,,,
202111012045,1860217400,AD2500001044,12,87,38,20,29,211,93,45,73,,,,
202111012050,1860217400,AD2500001044,15,66,28,14,24,,,,,,,,
202111012055,1860217400,AD2500001044,5,58,27,11,20,,,,,,,,
202111012100,1860217400,AD2500001044,15,92,41,18,33,221,104,45,72,763,347,173,243
202111012105,1860217400,AD2500001044,12,71,37,15,19,,,,,,,,
202111012110,1860217400,AD2500001044,10,58,26,12,20,,,,,,,,
202111012115,1860217400,AD2500001044,10,85,37,18,30,200,91,48,61,,,,
202111012120,1860217400,AD2500001044,19,63,30,17,16,,,,,,,,
202111012125,1860217400,AD2500001044,9,52,24,13,15,,,,,,,,
202111012130,1860217400,AD2500001044,10,79,37,21,21,175,81,40,54,,,,
202111012135,1860217400,AD2500001044,6,49,26,9,14,,,,,,,,
202111012140,1860217400,AD2500001044,11,47,18,10,19,,,,,,,,
202111012145,1860217400,AD2500001044,9,69,33,13,23,167,71,40,56,,,,
202111012150,1860217400,AD2500001044,5,59,25,12,22,,,,,,,,
202111012155,1860217400,AD2500001044,6,39,13,15,11,,,,,,,,
202111012200,1860217400,AD2500001044,3,75,32,21,22,182,83,41,58,562,234,130,198
202111012205,1860217400,AD2500001044,12,55,28,8,19,,,,,,,,
202111012210,1860217400,AD2500001044,5,52,23,12,17,,,,,,,,
202111012215,1860217400,AD2500001044,13,64,27,17,20,161,65,39,57,,,,
202111012220,1860217400,AD2500001044,0,55,22,14,19,,,,,,,,
202111012225,1860217400,AD2500001044,3,42,16,8,18,,,,,,,,
202111012230,1860217400,AD2500001044,0,47,22,9,16,118,53,28,37,,,,
202111012235,1860217400,AD2500001044,7,45,19,12,14,,,,,,,,
202111012240,1860217400,AD2500001044,3,26,12,7,7,,,,,,,,
202111012245,1860217400,AD2500001044,0,38,10,9,19,101,33,22,46,,,,
202111012250,1860217400,AD2500001044,11,31,9,7,15,,,,,,,,
202111012255,1860217400,AD2500001044,0,32,14,6,12,,,,,,,,
202111012300,1860217400,AD2500001044,3,47,23,6,18,112,47,21,44,433,156,110,167
202111012305,1860217400,AD2500001044,7,38,14,9,15,,,,,,,,
202111012310,1860217400,AD2500001044,5,27,10,6,11,,,,,,,,
202111012315,1860217400,AD2500001044,5,47,16,13,18,117,43,29,45,,,,
202111012320,1860217400,AD2500001044,10,42,15,10,17,,,,,,,,
202111012325,1860217400,AD2500001044,4,28,12,6,10,,,,,,,,
202111012330,1860217400,AD2500001044,3,36,13,12,11,98,30,29,39,,,,
202111012335,1860217400,AD2500001044,4,43,12,12,19,,,,,,,,
202111012340,1860217400,AD2500001044,2,19,5,5,9,,,,,,,,
202111012345,1860217400,AD2500001044,0,42,15,13,14,106,36,31,39,,,,
202111012350,1860217400,AD2500001044,3,41,17,10,14,,,,,,,,
202111012355,1860217400,AD2500001044,0,23,4,8,11,,,,,,,,
202111020000,1860217400,AD2500001044,3,35,14,10,11,86,36,21,29,292,107,82,103
202111020005,1860217400,AD2500001044,2,32,12,7,13,,,,,,,,
202111020010,1860217400,AD2500001044,0,19,10,4,5,,,,,,,,
202111020015,1860217400,AD2500001044,2,26,6,10,10,80,24,23,33,,,,
202111020020,1860217400,AD2500001044,3,34,13,6,15,,,,,,,,
202111020025,1860217400,AD2500001044,2,20,5,7,8,,,,,,,,
202111020030,1860217400,AD2500001044,0,21,8,6,7,67,23,15,29,,,,
202111020035,1860217400,AD2500001044,3,26,7,5,14,,,,,,,,
202111020040,1860217400,AD2500001044,2,20,8,4,8,,,,,,,,
202111020045,1860217400,AD2500001044,2,32,12,14,6,59,24,23,12,,,,
202111020050,1860217400,AD2500001044,0,15,6,4,5,,,,,,,,
202111020055,1860217400,AD2500001044,3,12,6,5,1,,,,,,,,
202111020100,1860217400,AD2500001044,0,21,8,5,8,42,13,13,16,197,74,52,71
202111020105,1860217400,AD2500001044,2,8,3,2,3,,,,,,,,
202111020110,1860217400,AD2500001044,2,13,2,6,5,,,,,,,,
202111020115,1860217400,AD2500001044,0,27,11,3,13,57,25,14,18,,,,
202111020120,1860217400,AD2500001044,3,10,4,5,1,,,,,,,,
202111020125,1860217400,AD2500001044,2,20,10,6,4,,,,,,,,
202111020130,1860217400,AD2500001044,3,14,4,4,6,47,14,14,19,,,,
202111020135,1860217400,AD2500001044,0,24,8,7,9,,,,,,,,
202111020140,1860217400,AD2500001044,3,9,2,3,4,,,,,,,,
202111020145,1860217400,AD2500001044,0,21,8,6,7,51,22,11,18,,,,
202111020150,1860217400,AD2500001044,0,20,10,3,7,,,,,,,,
202111020155,1860217400,AD2500001044,4,10,4,2,4,,,,,,,,
202111020200,1860217400,AD2500001044,0,11,4,1,6,37,11,10,16,130,43,21,66
202111020205,1860217400,AD2500001044,2,18,5,6,7,,,,,,,,
202111020210,1860217400,AD2500001044,0,8,2,3,3,,,,,,,,
202111020215,1860217400,AD2500001044,4,20,8,4,8,38,14,6,18,,,,
202111020220,1860217400,AD2500001044,0,10,4,1,5,,,,,,,,
202111020225,1860217400,AD2500001044,0,8,2,1,5,,,,,,,,
202111020230,1860217400,AD2500001044,6,10,4,1,5,28,7,3,18,,,,
202111020235,1860217400,AD2500001044,2,8,0,2,6,,,,,,,,
202111020240,1860217400,AD2500001044,0,10,3,0,7,,,,,,,,
202111020245,1860217400,AD2500001044,0,9,2,1,6,27,11,2,14,,,,
202111020250,1860217400,AD2500001044,0,11,5,1,5,,,,,,,,
202111020255,1860217400,AD2500001044,0,7,4,0,3,,,,,,,,
202111020300,1860217400,AD2500001044,0,11,3,6,2,27,11,10,6,102,32,25,45
202111020305,1860217400,AD2500001044,0,8,4,2,2,,,,,,,,
202111020310,1860217400,AD2500001044,0,8,4,2,2,,,,,,,,
202111020315,1860217400,AD2500001044,0,8,1,1,6,21,6,1,14,,,,
202111020320,1860217400,AD2500001044,0,7,3,0,4,,,,,,,,
202111020325,1860217400,AD2500001044,0,6,2,0,4,,,,,,,,
202111020330,1860217400,AD2500001044,0,7,3,1,3,27,8,6,13,,,,
202111020335,1860217400,AD2500001044,0,14,2,5,7,,,,,,,,
202111020340,1860217400,AD2500001044,0,6,3,0,3,,,,,,,,
202111020345,1860217400,AD2500001044,0,9,1,3,5,27,7,8,12,,,,
202111020350,1860217400,AD2500001044,0,8,2,4,2,,,,,,,,
202111020355,1860217400,AD2500001044,0,10,4,1,5,,,,,,,,
202111020400,1860217400,AD2500001044,0,15,4,3,8,28,7,6,15,133,30,38,65
202111020405,1860217400,AD2500001044,0,9,1,3,5,,,,,,,,
202111020410,1860217400,AD2500001044,0,4,2,0,2,,,,,,,,
202111020415,1860217400,AD2500001044,0,8,0,3,5,21,4,7,10,,,,
202111020420,1860217400,AD2500001044,0,6,3,2,1,,,,,,,,
202111020425,1860217400,AD2500001044,3,7,1,2,4,,,,,,,,
202111020430,1860217400,AD2500001044,0,11,4,2,5,46,8,12,26,,,,
202111020435,1860217400,AD2500001044,0,19,2,5,12,,,,,,,,
202111020440,1860217400,AD2500001044,5,16,2,5,9,,,,,,,,
202111020445,1860217400,AD2500001044,2,15,4,5,6,38,11,13,14,,,,
202111020450,1860217400,AD2500001044,2,15,2,6,7,,,,,,,,
202111020455,1860217400,AD2500001044,0,8,5,2,1,,,,,,,,
202111020500,1860217400,AD2500001044,3,9,4,1,4,21,8,3,10,181,54,31,96
202111020505,1860217400,AD2500001044,0,5,3,0,2,,,,,,,,
202111020510,1860217400,AD2500001044,0,7,1,2,4,,,,,,,,
202111020515,1860217400,AD2500001044,3,16,3,3,10,40,8,7,25,,,,
202111020520,1860217400,AD2500001044,2,11,1,2,8,,,,,,,,
202111020525,1860217400,AD2500001044,0,13,4,2,7,,,,,,,,
202111020530,1860217400,AD2500001044,2,14,6,2,6,54,22,11,21,,,,
202111020535,1860217400,AD2500001044,10,30,14,5,11,,,,,,,,
202111020540,1860217400,AD2500001044,0,10,2,4,4,,,,,,,,
202111020545,1860217400,AD2500001044,4,28,5,5,18,66,16,10,40,,,,
202111020550,1860217400,AD2500001044,6,14,5,2,7,,,,,,,,
202111020555,1860217400,AD2500001044,4,24,6,3,15,,,,,,,,
202111020600,1860217400,AD2500001044,22,26,5,5,16,76,17,16,43,410,154,74,182
202111020605,1860217400,AD2500001044,5,28,5,7,16,,,,,,,,
202111020610,1860217400,AD2500001044,12,22,7,4,11,,,,,,,,
202111020615,1860217400,AD2500001044,9,27,12,4,11,76,30,14,32,,,,
202111020620,1860217400,AD2500001044,10,28,12,5,11,,,,,,,,
202111020625,1860217400,AD2500001044,4,21,6,5,10,,,,,,,,
202111020630,1860217400,AD2500001044,17,42,17,8,17,124,49,23,52,,,,
202111020635,1860217400,AD2500001044,18,46,20,9,17,,,,,,,,
202111020640,1860217400,AD2500001044,6,36,12,6,18,,,,,,,,
202111020645,1860217400,AD2500001044,15,58,22,8,28,134,58,21,55,,,,
